time-ns,optical_power-mW,label
36.519704906343414,2.070746374248319,4ns
36.58552505279324,2.017686593562079,4ns
36.58552505279324,2.017686593562079,4ns
36.68425527246798,2.017686593562079,4ns
36.68425527246798,2.017686593562079,4ns
36.7500754189178,2.070746374248319,4ns
36.7500754189178,2.070746374248319,4ns
36.815895565367626,2.070746374248319,4ns
36.815895565367626,2.070746374248319,4ns
36.881715711817456,2.017686593562079,4ns
36.881715711817456,2.017686593562079,4ns
36.94753585826728,2.070746374248319,4ns
36.94753585826728,2.070746374248319,4ns
37.04626607794202,2.017686593562079,4ns
37.04626607794202,2.017686593562079,4ns
37.112086224391845,2.070746374248319,4ns
37.112086224391845,2.070746374248319,4ns
37.17790637084167,2.017686593562079,4ns
37.17790637084167,2.017686593562079,4ns
37.27663659051641,2.070746374248319,4ns
37.27663659051641,2.070746374248319,4ns
37.342456736966234,2.017686593562079,4ns
37.342456736966234,2.017686593562079,4ns
37.408276883416065,2.017686593562079,4ns
37.408276883416065,2.017686593562079,4ns
37.47409702986589,2.070746374248319,4ns
37.47409702986589,2.070746374248319,4ns
37.57282724954062,2.017686593562079,4ns
37.57282724954062,2.017686593562079,4ns
37.63864739599045,2.070746374248319,4ns
37.63864739599045,2.070746374248319,4ns
37.70446754244028,2.017686593562079,4ns
37.70446754244028,2.017686593562079,4ns
37.77028768889011,2.070746374248319,4ns
37.77028768889011,2.070746374248319,4ns
37.83610783533993,2.1238061549345586,4ns
37.83610783533993,2.1238061549345586,4ns
37.934838055014666,2.8666430845419164,4ns
37.934838055014666,2.8666430845419164,4ns
38.000658201464496,20.969225327201983,4ns
38.000658201464496,20.969225327201983,4ns
38.06647834791432,67.20693314467636,4ns
38.06647834791432,67.20693314467636,4ns
38.16520856758906,26.650159179342058,4ns
38.16520856758906,26.650159179342058,4ns
38.231028714038885,33.177927131234526,4ns
38.231028714038885,33.177927131234526,4ns
38.29684886048871,30.843296781039975,4ns
38.29684886048871,30.843296781039975,4ns
38.36266900693854,48.57446055889636,4ns
38.36266900693854,48.57446055889636,4ns
38.42848915338836,39.6547576936682,4ns
38.42848915338836,39.6547576936682,4ns
38.527219373063105,38.38132295719844,4ns
38.527219373063105,38.38132295719844,4ns
38.59303951951293,37.159533073929964,4ns
38.59303951951293,37.159533073929964,4ns
38.65885966596275,41.726211531659,4ns
38.65885966596275,41.726211531659,4ns
38.724679812412575,40.13229571984436,4ns
38.724679812412575,40.13229571984436,4ns
38.82341003208732,38.38132295719844,4ns
38.82341003208732,38.38132295719844,4ns
38.88923017853715,37.85072515033605,4ns
38.88923017853715,37.85072515033605,4ns
38.95461152401064,38.11602405376724,4ns
38.95461152401064,38.11602405376724,4ns
39.05334174368538,38.06296427308101,4ns
39.05334174368538,38.06296427308101,4ns
39.1191618901352,36.89423417049876,4ns
39.1191618901352,36.89423417049876,4ns
39.184982036585026,37.00035373187124,4ns
39.184982036585026,37.00035373187124,4ns
39.25080218303485,36.6819950477538,4ns
39.25080218303485,36.6819950477538,4ns
39.31662232948468,36.098337460205165,4ns
39.31662232948468,36.09833746020517,4ns
39.41535254915942,36.363636363636374,4ns
39.41535254915942,36.363636363636374,4ns
39.481172695609246,35.72691899540149,4ns
39.481172695609246,35.72691899540149,4ns
39.54830924498806,35.461620091970296,4ns
39.54830924498806,35.461620091970296,4ns
39.647039464662804,34.77184294304918,4ns
39.647039464662804,34.77184294304918,4ns
39.712859611112634,35.090201627166614,4ns
39.712859611112634,35.090201627166614,4ns
39.77867975756246,34.71878316236294,4ns
39.77867975756246,34.71878316236294,4ns
39.84449990401228,33.708524938096936,4ns
39.84449990401228,33.708524938096936,4ns
39.943230123687016,34.029006013441816,4ns
39.943230123687016,34.029006013441816,4ns
40.00905027013685,33.496285815351975,4ns
40.00905027013685,33.496285815351975,4ns
40.07487041658667,33.12486735054829,4ns
40.07487041658667,33.12486735054829,4ns
40.1406905630365,32.488149982313416,4ns
40.1406905630365,32.488149982313416,4ns
40.206510709486324,32.54120976299966,4ns
40.206510709486324,32.54120976299966,4ns
40.305240929161066,32.169791298195975,4ns
40.305240929161066,32.169791298195975,4ns
40.37106107561089,31.2677750265299,4ns
40.37106107561089,31.2677750265299,4ns
40.43688122206071,31.69225327201982,4ns
40.43688122206071,31.69225327201982,4ns
40.535611441735455,31.10859568447118,4ns
40.535611441735455,31.10859568447118,4ns
40.60143158818528,30.7371772196675,4ns
40.60143158818528,30.7371772196675,4ns
40.6672517346351,30.4718783162363,4ns
40.6672517346351,30.4718783162363,4ns
40.73307188108493,30.259639193491342,4ns
40.73307188108493,30.259639193491342,4ns
40.798892027534755,30.100459851432625,4ns
40.798892027534755,30.100459851432625,4ns
40.8976222472095,29.356207994340302,4ns
40.8976222472095,29.356207994340302,4ns
40.96344239365932,29.67456667845774,4ns
40.96344239365932,29.67456667845774,4ns
41.029262540109144,29.25008843296782,4ns
41.029262540109144,29.25008843296782,4ns
41.095082686558975,28.613371064732945,4ns
41.095082686558975,28.613371064732945,4ns
41.19381290623371,28.454191722674224,4ns
41.19381290623371,28.454191722674224,4ns
41.25963305268354,28.188892819243026,4ns
41.25963305268354,28.188892819243026,4ns
41.325453199133364,27.923593915811825,4ns
41.325453199133364,27.923593915811825,4ns
41.4241834188081,27.23381676689071,4ns
41.4241834188081,27.23381676689071,4ns
41.49000356525793,27.392996108949426,4ns
41.49000356525793,27.392996108949426,4ns
41.55582371170775,26.91545808277327,4ns
41.55582371170775,26.91545808277327,4ns
41.62164385815758,26.2235585426247,4ns
41.62164385815758,26.2235585426247,4ns
41.687464004607406,26.011319419879744,4ns
41.687464004607406,26.011319419879744,4ns
41.78619422428214,25.533781393703585,4ns
41.78619422428214,25.533781393703585,4ns
41.85201437073197,25.321542270958624,4ns
41.85201437073197,25.321542270958624,4ns
41.917834517181795,24.684824902723747,4ns
41.917834517181795,24.684824902723747,4ns
42.01656473685654,24.631765122037507,4ns
42.01656473685654,24.631765122037507,4ns
42.08238488330636,24.048107534488867,4ns
42.08238488330636,24.048107534488867,4ns
42.148205029756184,23.35833038556775,4ns
42.148205029756184,23.35833038556775,4ns
42.21402517620601,23.35833038556775,4ns
42.21402517620601,23.35833038556775,4ns
42.31275539588076,22.933852140077832,4ns
42.31275539588076,22.933852140077832,4ns
42.37857554233058,22.454899186416707,4ns
42.37857554233058,22.454899186416707,4ns
42.4443956887804,21.924301379554308,4ns
42.4443956887804,21.924301379554308,4ns
42.51021583523023,21.924301379554308,4ns
42.51021583523023,21.924301379554308,4ns
42.57603598168005,21.393703572691912,4ns
42.57603598168005,21.393703572691912,4ns
42.67476620135479,20.756986204457032,4ns
42.67476620135479,20.756986204457032,4ns
42.741902750733615,20.703926423770795,4ns
42.741902750733615,20.703926423770795,4ns
42.80772289718344,20.279448178280877,4ns
42.80772289718344,20.279448178280877,4ns
42.90645311685818,19.801910152104718,4ns
42.90645311685818,19.801910152104718,4ns
42.972273263308004,19.27131234524232,4ns
42.972273263308004,19.27131234524232,4ns
43.038093409757835,19.27131234524232,4ns
43.038093409757835,19.27131234524232,4ns
43.10391355620766,19.05695083126991,4ns
43.10391355620766,19.05695083126991,4ns
43.20264377588239,18.20799434029007,4ns
43.20264377588239,18.20799434029007,4ns
43.26846392233222,18.367173682348792,4ns
43.26846392233222,18.367173682348792,4ns
43.33428406878205,17.942695436858873,4ns
43.33428406878205,17.942695436858873,4ns
43.40010421523188,17.518217191368954,4ns
43.40010421523188,17.518217191368954,4ns
43.4659243616817,17.199858507251516,4ns
43.4659243616817,17.199858507251516,4ns
43.564654581356436,17.040679165192795,4ns
43.564654581356436,17.040679165192795,4ns
43.63047472780626,16.828440042447838,4ns
43.63047472780626,16.828440042447838,4ns
43.69629487425609,16.191722674212958,4ns
43.69629487425609,16.191722674212958,4ns
43.79502509393083,16.138662893526718,4ns
43.79502509393083,16.138662893526718,4ns
43.860845240380655,15.714184648036799,4ns
43.860845240380655,15.714184648036799,4ns
43.92666538683048,15.501945525291841,4ns
43.92666538683048,15.501945525291841,4ns
43.9924855332803,15.182171913689437,4ns
43.9924855332803,15.182171913689437,4ns
44.05830567973013,14.863813229572,4ns
44.05830567973013,14.863813229572,4ns
44.157035899404875,14.704633887513278,4ns
44.157035899404875,14.704633887513278,4ns
44.2228560458547,14.43933498408208,4ns
44.2228560458547,14.43933498408208,4ns
44.28867619230452,14.28015564202336,4ns
44.28867619230452,14.28015564202336,4ns
44.354496338754345,13.85567739653344,4ns
44.354496338754345,13.85567739653344,4ns
44.45322655842909,13.378139370357282,4ns
44.45322655842909,13.378139370357282,4ns
44.51904670487892,13.325079589671043,4ns
44.51904670487892,13.325079589671043,4ns
44.58486685132874,13.006720905553603,4ns
44.58486685132874,13.006720905553603,4ns
44.683597071003476,12.847541563494884,4ns
44.683597071003476,12.847541563494884,4ns
44.7494172174533,12.370003537318725,4ns
44.7494172174533,12.370003537318725,4ns
44.81523736390313,12.423063318004965,4ns
44.81523736390313,12.423063318004965,4ns
44.88105751035295,12.104704633887525,4ns
44.88105751035295,12.104704633887525,4ns
44.94687765680278,11.51892465511144,4ns
44.94687765680278,11.51892465511144,4ns
45.04560787647752,11.35974531305272,4ns
45.04560787647752,11.35974531305272,4ns
45.11142802292734,11.200565970994,4ns
45.11142802292734,11.200565970994,4ns
45.17724816937717,10.935267067562801,4ns
45.17724816937717,10.935267067562801,4ns
45.27597838905191,10.616908383445363,4ns
45.27597838905191,10.616908383445363,4ns
45.34179853550174,10.616908383445363,4ns
45.34179853550174,10.616908383445363,4ns
45.40761868195156,10.298549699327923,4ns
45.40761868195156,10.298549699327923,4ns
45.473438828401385,9.821011673151766,4ns
45.473438828401385,9.821011673151766,4ns
45.57216904807613,9.821011673151766,4ns
45.57216904807613,9.821011673151766,4ns
45.63798919452595,9.608772550406805,4ns
45.63798919452595,9.608772550406805,4ns
45.70380934097578,9.290413866289366,4ns
45.70380934097578,9.290413866289366,4ns
45.769629487425604,9.078174743544407,4ns
45.769629487425604,9.078174743544407,4ns
45.83544963387543,8.918995401485688,4ns
45.83544963387543,8.918995401485688,4ns
45.93505745550283,8.706756278740729,4ns
45.93505745550283,8.706756278740729,4ns
46.00087760195265,8.388397594623289,4ns
46.00087760195265,8.388397594623289,4ns
46.06669774840248,8.388397594623289,4ns
46.06669774840248,8.388397594623289,4ns
46.165427968077225,8.174743544393365,4ns
46.165427968077225,8.174743544393365,4ns
46.23124811452705,7.856384860275925,4ns
46.23124811452705,7.856384860275925,4ns
46.29706826097687,7.697205518217206,4ns
46.29706826097687,7.697205518217206,4ns
46.362888407426695,7.538026176158486,4ns
46.362888407426695,7.538026176158486,4ns
46.428708553876525,7.378846834099767,4ns
46.428708553876525,7.378846834099767,4ns
46.52743877355127,6.9543685886098485,4ns
46.52743877355127,6.9543685886098485,4ns
46.59325892000109,7.007428369296088,4ns
46.59325892000109,7.007428369296088,4ns
46.659079066450914,6.7951892465511285,4ns
46.659079066450914,6.7951892465511285,4ns
46.72489921290074,6.37071100106121,4ns
46.72489921290074,6.37071100106121,4ns
46.82362943257548,6.42377078174745,4ns
46.82362943257548,6.42377078174745,4ns
46.88944957902531,6.689069685178649,4ns
46.88944957902531,6.689069685178649,4ns
46.955269725475134,6.37071100106121,4ns
46.955269725475134,6.37071100106121,4ns
47.05399994514987,5.893172974885052,4ns
47.05399994514987,5.893172974885052,4ns
47.1198200915997,5.999292536257531,4ns
47.1198200915997,5.999292536257531,4ns
47.18564023804952,5.946232755571291,4ns
47.18564023804952,5.946232755571291,4ns
47.25146038449935,5.627874071453852,4ns
47.25146038449935,5.627874071453852,4ns
47.317280530949176,5.362575168022653,4ns
47.317280530949176,5.362575168022653,4ns
47.41601075062391,5.415634948708893,4ns
47.41601075062391,5.415634948708893,4ns
47.48183089707374,5.150336045277694,4ns
47.48183089707374,5.150336045277694,4ns
47.547651043523565,4.9380969225327345,4ns
47.547651043523565,4.9380969225327345,4ns
47.64638126319831,4.831977361160255,4ns
47.64638126319831,4.831977361160255,4ns
47.71220140964813,4.619738238415295,4ns
47.71220140964813,4.619738238415295,4ns
47.778021556097954,4.458436505129128,4ns
47.778021556097954,4.458436505129128,4ns
47.84384170254778,4.352316943756648,4ns
47.84384170254778,4.352316943756648,4ns
47.94257192222252,4.087018040325449,4ns
47.94257192222252,4.087018040325449,4ns
48.00839206867235,4.033958259639209,4ns
48.00839206867235,4.033958259639209,4ns
48.074212215122174,3.82171913689425,4ns
48.074212215122174,3.82171913689425,4ns
48.140032361572,3.6094800141492906,4ns
48.140032361572,3.6094800141492906,4ns
48.20585250802182,3.3972408914043313,4ns
48.20585250802182,3.3972408914043313,4ns
48.30458272769656,3.2380615493456117,4ns
48.30458272769656,3.2380615493456117,4ns
48.370402874146386,3.556420233463051,4ns
48.370402874146386,3.556420233463051,4ns
48.436223020596216,3.185001768659372,4ns
48.436223020596216,3.185001768659372,4ns
48.53495324027095,3.078882207286892,4ns
48.53495324027095,3.078882207286892,4ns
48.600773386720775,2.9197028652281727,4ns
48.600773386720775,2.9197028652281727,4ns
48.666593533170605,3.078882207286892,4ns
48.666593533170605,3.078882207286892,4ns
48.73241367962043,2.9197028652281727,4ns
48.732413679620436,2.9197028652281567,4ns
48.79823382607026,2.813583303855677,4ns
48.79823382607026,2.813583303855677,4ns
48.896964045745,2.7605235231694367,4ns
48.896964045745,2.7605235231694367,4ns
48.962784192194825,2.8666430845419164,4ns
48.962784192194825,2.8666430845419164,4ns
49.028604338644655,2.7074637424831973,4ns
49.028604338644655,2.7074637424831973,4ns
49.09574088802347,2.7074637424831973,4ns
49.09574088802347,2.7074637424831973,4ns
49.19447110769821,2.7605235231694367,4ns
49.19447110769821,2.7605235231694367,4ns
49.260291254148036,2.654403961796957,4ns
49.260291254148036,2.654403961796957,4ns
49.32611140059787,2.495224619738238,4ns
49.32611140059787,2.495224619738238,4ns
49.4248416202726,2.6013441811107176,4ns
49.4248416202726,2.6013441811107176,4ns
49.490661766722425,2.6013441811107176,4ns
49.490661766722425,2.6013441811107176,4ns
49.556481913172256,2.4421648390519977,4ns
49.556481913172256,2.4421648390519977,4ns
49.62230205962208,2.5482844004244773,4ns
49.62230205962208,2.5482844004244773,4ns
49.68812220607191,2.5482844004244773,4ns
49.68812220607191,2.5482844004244773,4ns
49.786852425746645,2.5482844004244773,4ns
49.786852425746645,2.5482844004244773,4ns
49.85267257219647,2.495224619738238,4ns
49.85267257219647,2.495224619738238,4ns
49.9184927186463,2.495224619738238,4ns
49.9184927186463,2.495224619738238,4ns
50.017222938321034,2.4421648390519977,4ns
50.017222938321034,2.4421648390519977,4ns
50.083043084770864,2.4421648390519977,4ns
50.083043084770864,2.4421648390519977,4ns
50.14886323122069,2.3891050583657583,4ns
50.14886323122069,2.3891050583657583,4ns
50.21468337767051,2.3891050583657583,4ns
50.21468337767051,2.3891050583657583,4ns
50.31341359734525,2.3891050583657583,4ns
50.31341359734525,2.3891050583657583,4ns
50.379233743795076,2.336045277679518,4ns
50.379233743795076,2.336045277679518,4ns
50.44505389024491,2.336045277679518,4ns
50.44505389024491,2.336045277679518,4ns
50.51087403669473,2.336045277679518,4ns
50.51087403669473,2.336045277679518,4ns
50.576694183144554,2.336045277679518,4ns
50.576694183144554,2.336045277679518,4ns
50.67542440281929,2.336045277679518,4ns
50.67542440281929,2.336045277679518,4ns
50.74124454926912,2.336045277679518,4ns
50.74124454926912,2.336045277679518,4ns
50.80706469571894,2.336045277679518,4ns
50.80706469571894,2.336045277679518,4ns
50.905794915393685,2.2829854969932786,4ns
50.905794915393685,2.2829854969932786,4ns
50.97161506184351,2.2829854969932786,4ns
50.97161506184351,2.2829854969932786,4ns
51.03743520829333,2.2299257163070383,4ns
51.03743520829333,2.2299257163070383,4ns
51.10325535474316,2.176865935620799,4ns
51.10325535474316,2.176865935620799,4ns
51.2019855744179,2.2829854969932786,4ns
51.2019855744179,2.2829854969932786,4ns
51.26780572086773,2.2299257163070383,4ns
51.26780572086773,2.2299257163070383,4ns
51.33362586731755,2.2299257163070383,4ns
51.33362586731755,2.2299257163070383,4ns
51.399446013767374,2.2829854969932786,4ns
51.399446013767374,2.2829854969932786,4ns
51.465266160217205,2.2299257163070383,4ns
51.465266160217205,2.2299257163070383,4ns
51.56399637989195,2.2299257163070383,4ns
51.56399637989195,2.2299257163070383,4ns
51.62981652634177,2.070746374248319,4ns
51.62981652634177,2.070746374248319,4ns
51.69563667279159,2.176865935620799,4ns
51.69563667279159,2.176865935620799,4ns
51.79436689246633,2.176865935620799,4ns
51.79436689246633,2.176865935620799,4ns
51.86018703891616,2.176865935620799,4ns
51.86018703891616,2.176865935620799,4ns
51.92600718536598,2.176865935620799,4ns
51.92600718536598,2.176865935620799,4ns
51.99182733181581,2.176865935620799,4ns
51.99182733181581,2.176865935620799,4ns
52.057647478265636,2.176865935620799,4ns
52.057647478265636,2.176865935620799,4ns
52.15637769794037,2.1238061549345586,4ns
52.15637769794037,2.1238061549345586,4ns
52.22307544634286,2.1238061549345586,4ns
52.22307544634286,2.1238061549345586,4ns
52.288895592792684,2.2299257163070383,4ns
52.288895592792684,2.2299257163070383,4ns
52.354715739242515,2.176865935620799,4ns
52.354715739242515,2.176865935620799,4ns
52.45344595891726,2.176865935620799,4ns
52.45344595891726,2.176865935620799,4ns
52.51926610536708,2.1238061549345586,4ns
52.51926610536708,2.1238061549345586,4ns
52.585086251816904,2.1238061549345586,4ns
52.585086251816904,2.1238061549345586,4ns
52.683816471491646,2.176865935620799,4ns
52.683816471491646,2.176865935620799,4ns
52.74963661794147,2.070746374248319,4ns
52.74963661794147,2.070746374248319,4ns
52.8154567643913,2.1238061549345586,4ns
52.8154567643913,2.1238061549345586,4ns
52.88127691084112,2.070746374248319,4ns
52.88127691084112,2.070746374248319,4ns
52.94709705729095,2.070746374248319,4ns
52.94709705729095,2.070746374248319,4ns
53.04582727696569,2.1238061549345586,4ns
53.04582727696569,2.1238061549345586,4ns
53.11164742341551,2.070746374248319,4ns
53.11164742341551,2.070746374248319,4ns
53.17746756986534,2.017686593562079,4ns
53.17746756986534,2.017686593562079,4ns
53.27619778954008,2.017686593562079,4ns
53.27619778954008,2.017686593562079,4ns
53.3420179359899,2.1238061549345586,4ns
53.3420179359899,2.1238061549345586,4ns
53.40783808243973,2.1238061549345586,4ns
53.40783808243973,2.1238061549345586,4ns
53.473658228889555,2.070746374248319,4ns
53.473658228889555,2.070746374248319,4ns
53.5723884485643,2.1238061549345586,4ns
53.5723884485643,2.1238061549345586,4ns
53.63820859501412,2.070746374248319,4ns
53.63820859501412,2.070746374248319,4ns
53.704028741463944,2.070746374248319,4ns
53.704028741463944,2.070746374248319,4ns
53.76984888791377,2.070746374248319,4ns
53.76984888791377,2.070746374248319,4ns
53.8356690343636,2.017686593562079,4ns
53.8356690343636,2.017686593562079,4ns
53.93439925403833,2.070746374248319,4ns
53.93439925403833,2.070746374248319,4ns
54.00021940048816,2.176865935620799,4ns
54.00021940048816,2.176865935620799,4ns
54.066039546937986,2.070746374248319,4ns
54.066039546937986,2.070746374248319,4ns
54.16476976661272,2.1238061549345586,4ns
54.16476976661272,2.1238061549345586,4ns
54.23058991306255,2.070746374248319,4ns
54.23058991306255,2.070746374248319,4ns
54.29641005951238,2.017686593562079,4ns
54.29641005951238,2.017686593562079,4ns
54.362230205962206,2.070746374248319,4ns
54.362230205962206,2.070746374248319,4ns
54.42805035241203,2.1238061549345586,4ns
54.42805035241203,2.1238061549345586,4ns
54.52678057208677,2.017686593562079,4ns
54.52678057208677,2.017686593562079,4ns
54.592600718536595,2.070746374248319,4ns
54.592600718536595,2.070746374248319,4ns
54.65842086498642,2.070746374248319,4ns
54.65842086498642,2.070746374248319,4ns
54.72424101143625,2.070746374248319,4ns
54.72424101143625,2.070746374248319,4ns
54.822971231110984,2.070746374248319,4ns
54.822971231110984,2.070746374248319,4ns
54.88879137756081,2.070746374248319,4ns
54.88879137756081,2.070746374248319,4ns
54.95461152401063,2.070746374248319,4ns
54.95461152401063,2.070746374248319,4ns
55.05334174368537,2.070746374248319,4ns
55.05334174368537,2.070746374248319,4ns
55.1191618901352,2.1238061549345586,4ns
55.1191618901352,2.1238061549345586,4ns
55.184982036585026,2.017686593562079,4ns
55.184982036585026,2.017686593562079,4ns
55.25080218303486,2.070746374248319,4ns
55.25080218303486,2.070746374248319,4ns
55.31662232948468,2.070746374248319,4ns
55.31662232948468,2.070746374248319,4ns
55.416668952088415,2.070746374248319,4ns
55.416668952088415,2.070746374248319,4ns
55.48248909853824,2.017686593562079,4ns
55.48248909853824,2.017686593562079,4ns
55.54830924498806,2.017686593562079,4ns
55.54830924498806,2.017686593562079,4ns
