,wavelength,absorbance,label
93,252.37040305328148,0.44006962513436143,UV absorbance of TEA
94,254.66102815400262,0.45168247301339415,UV absorbance of TEA
95,256.86270406392623,0.46792949297014164,UV absorbance of TEA
96,259.00680637771484,0.48710488637016647,UV absorbance of TEA
97,261.1247106900312,0.5075028545790343,UV absorbance of TEA
98,263.24779259553793,0.5274175989623134,UV absorbance of TEA
99,265.40742768889766,0.5451433208855665,UV absorbance of TEA
100,267.63499156477315,0.5589742217143592,UV absorbance of TEA
101,269.961859817827,0.5672045028142569,UV absorbance of TEA
102,269.961859817827,0.5672045028142569,UV absorbance of TEA
103,272.64059771747975,0.5624220556228963,UV absorbance of TEA
104,275.1377788163968,0.549524454155587,UV absorbance of TEA
105,277.4823294286297,0.5298858082597905,UV absorbance of TEA
106,279.70317586823023,0.5048802277829676,UV absorbance of TEA
107,281.82924444925,0.47588182257257683,UV absorbance of TEA
108,283.8894614857406,0.4442647024760822,UV absorbance of TEA
109,285.9127532917537,0.4114029773409478,UV absorbance of TEA
110,287.92804618134096,0.3786707570146289,UV absorbance of TEA
111,289.964266468554,0.3474421513445898,UV absorbance of TEA
112,289.964266468554,0.3474421513445898,UV absorbance of TEA
113,291.95931576107984,0.3219077767225921,UV absorbance of TEA
114,294.050083353265,0.3011362554271305,UV absorbance of TEA
115,296.2199306721822,0.2844222083246475,UV absorbance of TEA
116,298.45221914490435,0.2710602562815742,UV absorbance of TEA
117,300.73031019850436,0.26034502016435007,UV absorbance of TEA
118,303.03756526005486,0.25157112083941197,UV absorbance of TEA
119,305.3573457566289,0.24403317917319672,UV absorbance of TEA
120,307.6730131152991,0.23702581603213813,UV absorbance of TEA
121,309.9679287631385,0.2298436522826758,UV absorbance of TEA
122,309.9679287631385,0.2298436522826758,UV absorbance of TEA
123,313.2484800562439,0.22015923875604734,UV absorbance of TEA
124,316.55462994881555,0.2114404493206048,UV absorbance of TEA
125,319.88091148117724,0.20349477682811046,UV absorbance of TEA
126,323.22185769365313,0.19612971413031507,UV absorbance of TEA
127,326.57200162656693,0.18915275407898086,UV absorbance of TEA
128,329.9258763202427,0.18237138952586152,UV absorbance of TEA
129,333.2780148150043,0.1755931133227136,UV absorbance of TEA
130,336.6229501511757,0.1686254183212936,UV absorbance of TEA
131,339.95521536908086,0.161275797373358,UV absorbance of TEA
132,339.95521536908086,0.161275797373358,UV absorbance of TEA
133,342.20106100614146,0.15786996502443473,UV absorbance of TEA
134,344.4331100625452,0.15380260811155055,UV absorbance of TEA
135,346.6547729290161,0.1492182614133838,UV absorbance of TEA
136,348.86945999627835,0.14426145970861282,UV absorbance of TEA
137,351.0805816550562,0.13907673777592444,UV absorbance of TEA
138,353.29154829607387,0.1338086303939971,UV absorbance of TEA
139,355.5057703100556,0.128601672341509,UV absorbance of TEA
140,357.72665808772547,0.1236003983971471,UV absorbance of TEA
141,359.9576220198078,0.11894934333958684,UV absorbance of TEA
142,359.9576220198078,0.11894934333958684,UV absorbance of TEA
143,362.2115285803984,0.11665425321552875,UV absorbance of TEA
144,364.440291260286,0.11466779219865562,UV absorbance of TEA
145,366.6513199084078,0.11278345262084988,UV absorbance of TEA
146,368.85202437370083,0.11079472681399681,UV absorbance of TEA
147,371.0498145051023,0.1084951071099816,UV absorbance of TEA
148,373.25210015154926,0.1056780858406867,UV absorbance of TEA
149,375.4662911619789,0.10213715533799736,UV absorbance of TEA
150,377.69979738532845,0.09766580793379882,UV absorbance of TEA
151,379.9600286705348,0.09205753595997351,UV absorbance of TEA
152,379.9600286705348,0.09205753595997351,UV absorbance of TEA
153,381.0715404594955,0.09014780328239855,UV absorbance of TEA
154,382.18074765108804,0.08820533409512397,UV absorbance of TEA
155,383.288414999596,0.0862566882079066,UV absorbance of TEA
156,384.395307259303,0.08432842543050043,UV absorbance of TEA
157,385.50218918449275,0.082447105572668,UV absorbance of TEA
158,386.60982552944864,0.08063928844416614,UV absorbance of TEA
159,387.71898104845445,0.07893153385474884,UV absorbance of TEA
160,388.8304204957939,0.07735040161417578,UV absorbance of TEA
161,389.94490862575026,0.07592245153220664,UV absorbance of TEA
162,389.94490862575026,0.07592245153220664,UV absorbance of TEA
163,390.1805597351144,0.07519301758386274,UV absorbance of TEA
164,390.43830604256436,0.07461573634413135,UV absorbance of TEA
165,390.7123395493518,0.07415560651333003,UV absorbance of TEA
166,390.9968522567282,0.07377762679177918,UV absorbance of TEA
167,391.28603616594495,0.07344679587979636,UV absorbance of TEA
168,391.57408327825374,0.07312811247770482,UV absorbance of TEA
169,391.85518559490583,0.07278657528582212,UV absorbance of TEA
170,392.123535117153,0.07238718300446581,UV absorbance of TEA
171,392.37332384624654,0.07189493433395913,UV absorbance of TEA
172,392.37332384624654,0.07189493433395913,UV absorbance of TEA
173,392.6399216678035,0.07171069710064032,UV absorbance of TEA
174,392.9252973073783,0.07147169312782214,UV absorbance of TEA
175,393.2237667804304,0.07117318694554467,UV absorbance of TEA
176,393.52964610241986,0.07081044308385365,UV absorbance of TEA
177,393.83725128880593,0.07037872607279484,UV absorbance of TEA
178,394.14089835504853,0.06987330044240549,UV absorbance of TEA
179,394.43490331660723,0.06928943072273416,UV absorbance of TEA
180,394.7135821889418,0.06862238144382096,UV absorbance of TEA
181,394.9712509875118,0.06786741713571164,UV absorbance of TEA
182,394.9712509875118,0.06786741713571164,UV absorbance of TEA
183,395.2110307365556,0.0676807092224157,UV absorbance of TEA
184,395.47237862330076,0.06742255747977204,UV absorbance of TEA
185,395.74886657795787,0.06709563847775488,UV absorbance of TEA
186,396.03406653073773,0.06670262878634135,UV absorbance of TEA
187,396.3215504118511,0.0662462049755057,UV absorbance of TEA
188,396.6048901515087,0.06572904361522504,UV absorbance of TEA
189,396.8776576799212,0.06515382127547363,UV absorbance of TEA
190,397.1334249272995,0.06452321452622857,UV absorbance of TEA
191,397.3657638238542,0.06383989993746411,UV absorbance of TEA
192,397.3657638238542,0.06383989993746411,UV absorbance of TEA
193,397.5005379869839,0.06368733544885732,UV absorbance of TEA
194,397.6353224846308,0.063531064940282,UV absorbance of TEA
195,397.77012765131246,0.06337294142172384,UV absorbance of TEA
196,397.9049638215462,0.06321481790316853,UV absorbance of TEA
197,398.0398413298493,0.0630585473945932,UV absorbance of TEA
198,398.1747705107391,0.0629059829059864,UV absorbance of TEA
199,398.309761698733,0.0627589774473281,UV absorbance of TEA
200,398.4448252283483,0.06261938402860115,UV absorbance of TEA
201,398.57997143410233,0.062489055659791244,UV absorbance of TEA
202,398.57997143410233,0.062489055659791244,UV absorbance of TEA
203,398.7821300951674,0.062489055659791244,UV absorbance of TEA
204,398.7821300951674,0.062489055659791244,UV absorbance of TEA
205,398.98428875623256,0.06113821138211836,UV absorbance of TEA
206,398.98428875623256,0.06113821138211836,UV absorbance of TEA
207,399.1538006770014,0.06113821138211836,UV absorbance of TEA
208,399.1538006770014,0.06113821138211836,UV absorbance of TEA
209,399.3559593380665,0.06048780487805448,UV absorbance of TEA
210,399.3559593380665,0.06048780487805448,UV absorbance of TEA
211,399.7602766601967,0.06048780487805448,UV absorbance of TEA
212,399.7602766601967,0.06048780487805448,UV absorbance of TEA
213,399.9297885809656,0.059136960600381594,UV absorbance of TEA
0,249.9933555512539,1.8004002501563492,DNA damage spectrum
1,250.80632035828228,1.8002369793878394,DNA damage spectrum
2,251.63122153284542,1.8002485092277336,DNA damage spectrum
3,252.46418363093846,1.8003613369467035,DNA damage spectrum
4,253.30133120855666,1.8005019598154193,DNA damage spectrum
5,254.13878882169524,1.8005968751045556,DNA damage spectrum
6,254.97268102634945,1.8005725800847756,DNA damage spectrum
7,255.79913237851446,1.800355572026758,DNA damage spectrum
8,256.61426743418554,1.7998723482011667,DNA damage spectrum
9,257.4142107493579,1.7990494058786761,DNA damage spectrum
10,257.4142107493579,1.7990494058786761,DNA damage spectrum
11,258.24211754604914,1.7991887934074031,DNA damage spectrum
12,259.0837175782239,1.7997401668223738,DNA damage spectrum
13,259.93438098211124,1.8005281078451847,DNA damage spectrum
14,260.78947789394,1.8013771981974347,DNA damage spectrum
15,261.64437844993915,1.8021120196007292,DNA damage spectrum
16,262.4944527863378,1.8025571537766667,DNA damage spectrum
17,263.3350710393646,1.8025371824468497,DNA damage spectrum
18,264.1616033452489,1.8018766873328778,DNA damage spectrum
19,264.9694198402194,1.8004002501563492,DNA damage spectrum
20,264.9694198402194,1.8004002501563492,DNA damage spectrum
21,265.832858429966,1.796056039825989,DNA damage spectrum
22,266.6563334411353,1.7912329293600004,DNA damage spectrum
23,267.45280435847945,1.7861376323164948,DNA damage spectrum
24,268.23523066675017,1.780976862253587,DNA damage spectrum
25,269.0165718506996,1.775957332729392,DNA damage spectrum
26,269.8097873950797,1.7712857573020186,DNA damage spectrum
27,270.6278367846424,1.7671688495295848,DNA damage spectrum
28,271.4836795041396,1.7638133229702047,DNA damage spectrum
29,272.39027503832335,1.7614258911819902,DNA damage spectrum
30,272.39027503832335,1.7614258911819902,DNA damage spectrum
31,272.5840816869533,1.7604719341906947,DNA damage spectrum
32,272.7807923349574,1.7597146021476053,DNA damage spectrum
33,272.9796835661216,1.7590836865633632,DNA damage spectrum
34,273.1800319642316,1.7585089789486061,DNA damage spectrum
35,273.3811141130732,1.7579202708139776,DNA damage spectrum
36,273.58220659643206,1.7572473536701188,DNA damage spectrum
37,273.7825859980941,1.7564200190276678,DNA damage spectrum
38,273.981528901845,1.7553680583972673,DNA damage spectrum
39,274.17831189147057,1.7540212632895564,DNA damage spectrum
40,274.17831189147057,1.7540212632895564,DNA damage spectrum
41,274.40339940168747,1.7533438851957386,DNA damage spectrum
42,274.6307295021685,1.752328641615002,DNA damage spectrum
43,274.85891736758924,1.751024946146897,DNA damage spectrum
44,275.0865781726253,1.7494822123909748,DNA damage spectrum
45,275.3123270919524,1.7477498539467835,DNA damage spectrum
46,275.53477930024604,1.7458772844138712,DNA damage spectrum
47,275.7525499721819,1.7439139173917853,DNA damage spectrum
48,275.96425428243566,1.74190916648008,DNA damage spectrum
49,276.16850740568293,1.7399124452783001,DNA damage spectrum
50,276.16850740568293,1.7399124452783001,DNA damage spectrum
51,276.3709588780728,1.7378112692174723,DNA damage spectrum
52,276.5758182930044,1.735801714205812,DNA damage spectrum
53,276.7820521987429,1.7338456905936594,DNA damage spectrum
54,276.9886271435539,1.7319051087313668,DNA damage spectrum
55,277.1945096757027,1.7299418789692829,DNA damage spectrum
56,277.39866634345475,1.7279179116577508,DNA damage spectrum
57,277.60006369507533,1.7257951171471204,DNA damage spectrum
58,277.7976682788299,1.723535405787743,DNA damage spectrum
59,277.9904466429839,1.7211006879299586,DNA damage spectrum
60,277.9904466429839,1.7211006879299586,DNA damage spectrum
61,278.2054063262017,1.7185354358133675,DNA damage spectrum
62,278.4334598428969,1.7160624224159324,DNA damage spectrum
63,278.66965695926086,1.7136608528478483,DNA damage spectrum
64,278.9090474414847,1.7113099322193,DNA damage spectrum
65,279.1466810557597,1.7089888656404806,DNA damage spectrum
66,279.3776075682772,1.706676858221575,DNA damage spectrum
67,279.59687674522826,1.7043531150727809,DNA damage spectrum
68,279.7995383528042,1.7019968413042816,DNA damage spectrum
69,279.98064215719626,1.6995872420262685,DNA damage spectrum
70,279.98064215719626,1.6995872420262685,DNA damage spectrum
71,280.9604060741902,1.6908700653958129,DNA damage spectrum
72,281.86374623540996,1.6827847651695897,DNA damage spectrum
73,282.7067844879154,1.6749385032311894,DNA damage spectrum
74,283.50564267876643,1.666938441464188,DNA damage spectrum
75,284.2764426550229,1.6583917417521787,DNA damage spectrum
76,285.0353062637446,1.6489055659787375,DNA damage spectrum
77,285.7983553519915,1.6380870760274573,DNA damage spectrum
78,286.58171176682345,1.6255434337819172,DNA damage spectrum
79,287.4014973553002,1.610881801125705,DNA damage spectrum
80,287.4014973553002,1.610881801125705,DNA damage spectrum
81,288.2277506292161,1.5968428141388098,DNA damage spectrum
82,289.05545073556044,1.583682359773899,DNA damage spectrum
83,289.8853934321689,1.5712079308827287,DNA damage spectrum
84,290.71837447687705,1.5592270203170553,DNA damage spectrum
85,291.5551896275206,1.5475471209286327,DNA damage spectrum
86,292.39663464193524,1.5359757255692235,DNA damage spectrum
87,293.2435052779565,1.524320327090578,DNA damage spectrum
88,294.09659729342013,1.5123884183444583,DNA damage spectrum
89,294.9567064461617,1.499987492182616,DNA damage spectrum
90,294.9567064461617,1.499987492182616,DNA damage spectrum
91,296.33848308791767,1.4744544215306048,DNA damage spectrum
92,297.52286011384643,1.4450662665537728,DNA damage spectrum
93,298.5347333762346,1.4125708197252913,DNA damage spectrum
94,299.39899872736885,1.3777158735183428,DNA damage spectrum
95,300.1405520195359,1.3412492204061017,DNA damage spectrum
96,300.7842891050225,1.3039186528617448,DNA damage spectrum
97,301.3551058361152,1.2664719633584465,DNA damage spectrum
98,301.8778980651007,1.2296569443693837,DNA damage spectrum
99,302.3775616442657,1.1942213883677335,DNA damage spectrum
100,302.3775616442657,1.1942213883677335,DNA damage spectrum
101,303.133919132531,1.138781079738626,DNA damage spectrum
102,303.8749918696415,1.0831900596308945,DNA damage spectrum
103,304.6166536742407,1.027564450003478,DNA damage spectrum
104,305.3747783649722,0.9720203728153174,DNA damage spectrum
105,306.16523976047955,0.9166739500253546,DNA damage spectrum
106,307.0039116794063,0.8616413035925281,DNA damage spectrum
107,307.906667940396,0.8070385554757767,DNA damage spectrum
108,308.8893823620922,0.7529818276340446,DNA damage spectrum
109,309.96792876313856,0.6995872420262705,DNA damage spectrum
110,309.96792876313856,0.6995872420262705,DNA damage spectrum
111,310.60875323715305,0.6749369247412036,DNA damage spectrum
112,311.264252725799,0.651555713404559,DNA damage spectrum
113,311.9438006363092,0.6293007203576356,DNA damage spectrum
114,312.6567703759166,0.608029057941738,DNA damage spectrum
115,313.4125353518541,0.5875978384981734,DNA damage spectrum
116,314.22046897135453,0.5678641743682435,DNA damage spectrum
117,315.0899446416508,0.5486851778932531,DNA damage spectrum
118,316.03033576997575,0.5299179614145034,DNA damage spectrum
119,317.0510157635623,0.5114196372732993,DNA damage spectrum
120,317.0510157635623,0.5114196372732993,DNA damage spectrum
121,317.25425782652917,0.5076793023074293,DNA damage spectrum
122,317.4613029918794,0.5036867520938624,DNA damage spectrum
123,317.67083877591006,0.4995029300720377,DNA damage spectrum
124,317.8815526949181,0.49518877968140584,DNA damage spectrum
125,318.0921322652007,0.49080524436140627,DNA damage spectrum
126,318.3012650030548,0.486413267551484,DNA damage spectrum
127,318.5076384247776,0.4820737926910811,DNA damage spectrum
128,318.709940046666,0.47784776321964256,DNA damage spectrum
129,318.90685738501713,0.4737961225766134,DNA damage spectrum
130,318.90685738501713,0.4737961225766134,DNA damage spectrum
131,319.24381260066605,0.4661244896716159,DNA damage spectrum
132,319.59077162910603,0.458481475476358,DNA damage spectrum
133,319.9450888338964,0.45086049151089985,DNA damage spectrum
134,320.30411857859656,0.44325494929530157,DNA damage spectrum
135,320.66521522676595,0.4356582603496202,DNA damage spectrum
136,321.025733141964,0.4280638361939189,DNA damage spectrum
137,321.38302668775,0.4204650883482577,DNA damage spectrum
138,321.7344502276835,0.4128554283326966,DNA damage spectrum
139,322.0773581253238,0.4052282676672957,DNA damage spectrum
140,322.0773581253238,0.4052282676672957,DNA damage spectrum
141,322.91453326165487,0.3870962218327501,DNA damage spectrum
142,323.7546950734991,0.3690158543877353,DNA damage spectrum
143,324.60083023636923,0.35105181479165637,DNA damage spectrum
144,325.4559254257784,0.33326875250392674,DNA damage spectrum
145,326.32296731723966,0.3157313169839571,DNA damage spectrum
146,327.204942586266,0.29850415769115535,DNA damage spectrum
147,328.1048379083704,0.28165192408493206,DNA damage spectrum
148,329.02563995906587,0.2652392656246951,DNA damage spectrum
149,329.97033541386554,0.24933083176986082,DNA damage spectrum
150,329.97033541386554,0.24933083176986082,DNA damage spectrum
151,332.7937289976503,0.21627773188147145,DNA damage spectrum
152,335.87109334521466,0.19477423732769078,DNA damage spectrum
153,339.1480688953183,0.1825798531489648,DNA damage spectrum
154,342.570296086721,0.17745408438573673,DNA damage spectrum
155,346.08341535818226,0.17715643607845258,DNA damage spectrum
156,349.6330671484619,0.17944641326755834,DNA damage spectrum
157,353.16489189631966,0.18208352099349437,DNA damage spectrum
158,356.624530040515,0.1828272642967067,DNA damage spectrum
159,359.9576220198079,0.1794371482176413,DNA damage spectrum
160,359.9576220198079,0.1794371482176413,DNA damage spectrum
161,364.3992081089963,0.1794371482176413,DNA damage spectrum
162,368.84071152204604,0.1794371482176413,DNA damage spectrum
163,373.28214259347436,0.1794371482176413,DNA damage spectrum
164,377.72351165779855,0.1794371482176413,DNA damage spectrum
165,382.164829049536,0.1794371482176413,DNA damage spectrum
166,386.6061051032041,0.1794371482176413,DNA damage spectrum
167,391.04735015332017,0.1794371482176413,DNA damage spectrum
168,395.48857453440155,0.1794371482176413,DNA damage spectrum
169,399.9297885809655,0.1794371482176413,DNA damage spectrum
0,249.9933555512539,1.5006629143214538,Erythema spectrum
1,253.32512471232639,1.5007164457209647,Erythema spectrum
2,256.65775163833865,1.5007205635209273,Erythema spectrum
3,259.99088495570084,1.500690709471199,Erythema spectrum
4,263.32417329082324,1.5006423253216425,Erythema spectrum
5,266.65726527011606,1.500590852822112,Erythema spectrum
6,269.98980951998954,1.5005517337224692,Erythema spectrum
7,273.3214546668539,1.5005404097725723,Erythema spectrum
8,276.65184933711936,1.5005723227222805,Erythema spectrum
9,279.98064215719626,1.5006629143214538,Erythema spectrum
10,279.98064215719626,1.5006629143214538,Erythema spectrum
11,280.9342804143393,1.5017054726419408,Erythema spectrum
12,281.8035580063864,1.5028032094819244,Erythema spectrum
13,282.6107974908051,1.5036129062145336,Erythema spectrum
14,283.37832142506284,1.5037913442129078,Erythema spectrum
15,284.12845236662713,1.5029953048501703,Erythema spectrum
16,284.8835128729655,1.5008815694994597,Erythema spectrum
17,285.66582550154556,1.4971069195339026,Erythema spectrum
18,286.4977128098345,1.4913281363266346,Erythema spectrum
19,287.4014973553002,1.4832020012507852,Erythema spectrum
20,287.4014973553002,1.4832020012507852,Erythema spectrum
21,288.38785297194136,1.4722597370956332,Erythema spectrum
22,289.33063826345153,1.4600541319120102,Erythema spectrum
23,290.2327882327569,1.4467227202186603,Erythema spectrum
24,291.09723788278393,1.4324030365343248,Erythema spectrum
25,291.92692221645865,1.4172326153777561,Erythema spectrum
26,292.72477623670756,1.401348991267693,Erythema spectrum
27,293.49373494645687,1.3848896987228851,Erythema spectrum
28,294.2367333486328,1.3679922722620739,Erythema spectrum
29,294.9567064461617,1.350794246404006,Erythema spectrum
30,294.9567064461617,1.350794246404006,Erythema spectrum
31,295.767397659374,1.329959036469127,Erythema spectrum
32,296.54950359760704,1.3092259479733155,Erythema spectrum
33,297.3167588344138,1.2886396590461653,Erythema spectrum
34,298.0828979433471,1.2682448478172699,Erythema spectrum
35,298.8616554979601,1.2480861924162172,Erythema spectrum
36,299.66676607180545,1.2282083709726015,Erythema spectrum
37,300.51196423843624,1.2086560616160162,Erythema spectrum
38,301.4109845714054,1.1894739424760552,Erythema spectrum
39,302.3775616442657,1.1707066916823066,Erythema spectrum
40,302.3775616442657,1.1707066916823066,Erythema spectrum
41,303.3334166553795,1.1530149072937452,Erythema spectrum
42,304.2516023507669,1.1353684187047695,Erythema spectrum
43,305.1362111992969,1.1176272207166573,Erythema spectrum
44,305.99133566983863,1.099651308130688,Erythema spectrum
45,306.82106823126105,1.0813006757481374,Erythema spectrum
46,307.6295013524332,1.0624353183702842,Erythema spectrum
47,308.42072750222405,1.0429152307984044,Erythema spectrum
48,309.1988391495029,1.0226004078337765,Erythema spectrum
49,309.96792876313856,1.0013508442776795,Erythema spectrum
50,309.96792876313856,1.0013508442776795,Erythema spectrum
51,310.71457869477683,0.9798893169685163,Erythema spectrum
52,311.4256468831925,0.9576830855361478,Erythema spectrum
53,312.1207069042392,0.9351103699071233,Erythema spectrum
54,312.81933233377026,0.9125493900079931,Erythema spectrum
55,313.5410967476392,0.8903783657653038,Erythema spectrum
56,314.3055737216994,0.8689755171056028,Erythema spectrum
57,315.1323368318043,0.8487190639554458,Erythema spectrum
58,316.0409596538075,0.829987226241371,Erythema spectrum
59,317.0510157635623,0.8131582238899371,Erythema spectrum
60,317.0510157635623,0.8131582238899371,Erythema spectrum
61,318.57435290150516,0.7827610363473101,Erythema spectrum
62,320.007893418228,0.7492909405827275,Erythema spectrum
63,321.3807083110254,0.7136015565283906,Erythema spectrum
64,322.7218685771917,0.6765465041165182,Erythema spectrum
65,324.06044521402157,0.6389794032793203,Erythema spectrum
66,325.42550921880934,0.6017538739490041,Erythema spectrum
67,326.84613158884963,0.5657235360577799,Erythema spectrum
68,328.35138332143686,0.5317420095378602,Erythema spectrum
69,329.9703354138655,0.5006629143214585,Erythema spectrum
70,329.9703354138655,0.5006629143214585,Erythema spectrum
71,331.51213688946666,0.4812250111738309,Erythema spectrum
72,333.0666498214034,0.4681976990077032,Erythema spectrum
73,334.6395168561468,0.46009218724666684,Erythema spectrum
74,336.23638064016785,0.4554196853143021,Erythema spectrum
75,337.86288381993734,0.4526914026341976,Erythema spectrum
76,339.52466904192636,0.45041854862993647,Erythema spectrum
77,341.22737895260576,0.4471123327251072,Erythema spectrum
78,342.97665619844656,0.4412839643432901,Erythema spectrum
79,344.77814342591967,0.431444652908074,Erythema spectrum
80,344.77814342591967,0.431444652908074,Erythema spectrum
81,346.4690650971463,0.4213310616803619,Erythema spectrum
82,348.1506133611401,0.4116463393187334,Erythema spectrum
83,349.82634329186806,0.40233016005374356,Erythema spectrum
84,351.4998099632972,0.39332219811594155,Erythema spectrum
85,353.17456844939466,0.38456212773587667,Erythema spectrum
86,354.8541738241274,0.375989623144101,Erythema spectrum
87,356.5421811614624,0.36754435857116385,Erythema spectrum
88,358.24214553536694,0.35916600824761735,Erythema spectrum
89,359.9576220198078,0.3507942464040079,Erythema spectrum
90,359.9576220198078,0.3507942464040079,Erythema spectrum
91,361.6437484749859,0.34219679480745924,Erythema spectrum
92,363.32958556367834,0.3336765519602068,Erythema spectrum
93,365.0153089726799,0.32522548815232494,Erythema spectrum
94,366.7010943887856,0.31683557367388243,Erythema spectrum
95,368.3871174987902,0.30849877881495635,Erythema spectrum
